sentence,label,data,regex
"In the remainder of this section, we propose a framework for query efficiency prediction, and define many predictors (Section 6.1). These predictors are evaluated compared to the response times of 10,000 queries (see Section 6.2 for prediction experimental setup), both individually (Section 6.3), and in combination (Section 6.4).",0,,False
Term Statistics s(t) 1. Arithmetic mean score 2. Geometric mean score 3. Harmonic mean score 4. Max score 5. Approximation of max score [22] 6. Variance of score 7. # Postings 8. # Maxima 9. # Maxima greater than average score 10. # Postings with max score 11. # Postings within 5% of max score 12. # Postings with score within 5% of final threshold 13. Promotions into K 14. IDF,0,,False
Aggregators A() a. Maximum b. Variance c. Sum,0,,False
Table 2: All tested term-based efficiency prediction statistics and aggregators.,0,,False
6.1 A Query Efficiency Prediction Framework,1,Query,True
"As we have shown in Section 5, pruning difficulty varies between queries, and hence the response time of a query cannot be directly predicted. Moreover, as it is infeasible to generate offline features for the universe of possible queries, we instead use statistics that are computed for each term. These are then aggregated (e.g. sum, max) across all of the constituent terms of a query, to form different features for a given query. In this manner, a query efficiency prediction feature fij(Q) is defined by a term-level statistic sj(t) for a query term t, and an aggregation function Ai:",1,ad,True
"fij(Q) , Ai({sj(t) t  Q})",0,,False
(1),0,,False
"We use a learning framework to obtain predictions for response times given a set of input features. In particular, we deploy linear regression [8] as our learning framework, both for single and multiple features. Linear regression has previously been successfully used for combining query performance predictors [17].",0,,False
"In terms of features, we rely on more than the frequency counts and IDFs of the query terms that have been traditionally applied by query performance predictors. In particular, recall that dynamic pruning strategies require an upper bound (t) on the weighting model score for each term. This is normally identified at indexing time, by scoring the posting lists of all terms [10]. This provides an opportunity to calculate other term-based statistics, such as the maximum, mean and standard deviation of the weighting model scores observed for each posting list, as well the number of documents that would be inserted into the top K documents set, if there was only a single query term in that query.",1,ad,True
"For each term-based statistic, we create several query efficiency predictors by aggregating using three different statistical functions: sum, max and variance. The top part of Table 2 lists all used term statistics, while the bottom part lists the functions that are used to aggregate the term statistics into features for a given query. From Table 2, we highlight some representative term statistics: Arithmetic, geometric, harmonic score means : Means of the weighting model scores from the term's postings. Max of score: The exact upper bound (t) of the scores in the posting list. Approximation of max score: An approximation of (t), using the maximum observed term frequency [22].",0,,False
625,0,,False
"# Postings: The number of postings in a term's posting list. The sum of this statistic is the number of postings scored by Full, and the upper bound on that which can be scored by dynamic pruning strategies. # Maxima: The number of times that the maximum score occurs. A term that has fewer maxima in the score distribution may be easier to prune. Promotions into K: If this query term was the only query term, how many documents containing this term would make it into the top K retrieved documents. A term with a low number of promotions probably has its highest scored documents towards the start of the posting list. # Postings with score within 5% of the final threshold: This takes into account the number of postings that attain a score very close to the Kth scored document for a query containing only that term. IDF: The inverse document frequency of the term. IDF and other similar statistics are the basis of several query performance predictors (e.g. AvICTF [18]).",0,,False
"The proposed statistics and aggregation functions listed in Table 2 are not exhaustive ­ while others may exist, for reasons of brevity, we focus on those listed above. Moreover, while not all predictors are likely to highly correlate with query response time, in the remainder of this section, we show that some predictors can be of use within linear regression, both in isolation, and when combined.",0,,False
6.2 Prediction Experimental Setup,0,,False
"In the following, we address two research questions: 1. What are the most accurate efficiency prediction features when used separately in linear regression (Section 6.3)? 2. Can features be combined within linear regression for increased accuracy (Section 6.4)?",1,ad,True
"To address these research questions, we use the 10,000 queries with more than one query term (the prediction of the efficiency of single term queries is trivial as no pruning takes place). Table 1 provides the distribution of queries w.r.t. query length. We form training and testing subsets, by splitting the query sets of each length into two equal sets chronologically4. The training set will be used to train the regression models in the following sections, while all results are reported on the testing set. Accuracy is measured by the Pearson's correlation r (-1  r  1: 1 is a perfect correspondence; -1 is a reversed correspondence) and the Root Mean Square Error (RMSE) between the predicted and actual response times (as obtained in Section 4) for all queries.",1,ad,True
6.3 Results: Single Predictors,0,,False
"To test the most accurate efficiency predictors based on single features, we compute the correlation and the RMSE between the predicted and actual response times on the test queries, after training on the corresponding training set with the same query length. The five most accurate efficiency predictors for each retrieval strategy, and their respective correlations and RMSE values for various query lengths are reported in Table 3. Sum # Postings (i.e. total number of postings) is the baseline prediction feature. Statistically significant differences in term of Pearson correlation from this",0,,False
4Other experiments using 5-fold cross validation gave similar conclusions.,0,,False
baseline ­ according to a Fisher Z-transform ­ are denoted with an asterisk (*).,0,,False
"We firstly analyse the results in Table 3 for each retrieval strategy in turn. For Full, the most accurate efficiency predictor is the total number of postings (Sum # Postings), as each posting is scored. Some other predictors, namely Sum # Maxima and Sum # Maxima > average score exhibit similar accuracies. This is easily explainable, as a docid-sorted index typically has no trend on score distribution, so the maxima are evenly distributed along the scores of a postings list, and the number of maxima tends to be half of the total number of entries.",0,,False
"For the MaxScore retrieval strategy, which does prune, the baseline predictor of Sum # Postings is less accurate than for Full. However, the best predictors are the baseline predictor and, again, Sum # Maxima and Sum # Maxima > average score, mostly because MaxScore cannot prune many queries (as shown in Figure 4(a)). For Wand, the predicted vs. actual response time correlations of the baseline predictor feature are again overall lower, as Wand prunes more aggressively than MaxScore (Figure 4(a) & (b)), and is also the only pruning strategy able to skip whole portions of postings lists. For these reasons, the observed lower correlation with number of postings is expected. Instead, the Sum # Maxima > avg and Sum # Maxima features are promising, but not significantly better than the baseline.",1,ad,True
"Finally, we note that no feature based on IDF appeared in the top prediction features in Table 3. This suggests that query efficiency is a different task from query performance (effectiveness) prediction, with different statistics required.",0,,False
"Overall, we conclude that the Sum # Postings is a good single predictor for Full and MaxScore, exhibiting errors of less than 0.25 seconds. For Wand, some other efficiency predictor features show promise, but do not significantly improve over the baseline. We consider that the proposed efficiency features are `weak features'. Hence, in the next section, we show how significantly improved efficiency prediction can be achieved by combining multiple prediction features within the regression, instead of only a single feature.",1,ad,True
6.4 Results: Combined Predictors,0,,False
"Table 4 reports the correlations and RMSEs between predicted and actual response times observed on the test query set when combining all efficiency prediction features within a linear regression5. On analysing the results, we find that for the Full retrieval strategy, the learned model possibly overfits, and cannot outperform the baseline Sum # Postings feature. Similarly, the fact that MaxScore cannot prune many queries (see Figure 4(a)) ensures that the baseline feature is the most appropriate. However, for Wand, the regression model combining all 42 features is significantly more accurate at predicting response times than the baseline for all query lengths, and markedly improves the RMSEs values (approx 25%-30% reduction, with a prediction error of less than 0.2 seconds observed for queries of length  3).",0,,False
"Overall, we conclude that the proposed framework for efficiency prediction is accurate for predicting the response times of the state-of-the-art Wand strategy, where the total number of postings is not a sufficiently good predictor. For Full and MaxScore, no or little pruning occurs, and hence the total number of postings is sufficient.",0,,False
5Predicted negative times are set to 0.,0,,False
626,0,,False
Features Agg. Term Statistic,0,,False
Sum Max Max Max Sum Sum,0,,False
# Postings # Maxima # Maxima > avg # Postings # Maxima # Maxima > avg,0,,False
2,0,,False
r,0,,False
RMSE,0,,False
0.920 0.879* 0.870* 0.879* 0.919 0.914,0,,False
0.274 0.329 0.340 0.328 0.274 0.283,0,,False
Query Length,1,Query,True
3,0,,False
4,0,,False
r,0,,False
RMSE,0,,False
r,0,,False
RMSE,0,,False
Full,0,,False
0.945 0.261 0.957 0.258,0,,False
0.889* 0.361 0.896* 0.392,0,,False
0.884* 0.369 0.892* 0.400,0,,False
0.890* 0.361 0.896* 0.392,0,,False
0.945 0.261 0.957 0.258,0,,False
0.941 0.270 0.954 0.268,0,,False
5,0,,False
r,0,,False
RMSE,0,,False
0.963 0.902* 0.899* 0.902* 0.963 0.960,0,,False
0.256 0.407 0.413 0.408 0.256 0.266,0,,False
Sum Max Max Max Sum Sum,0,,False
# Postings # Maxima # Maxima > avg # Postings # Maxima # Maxima > avg,0,,False
0.871 0.837* 0.832* 0.837* 0.871 0.870,0,,False
0.279 0.310 0.314 0.310 0.278 0.281,0,,False
0.891 0.835* 0.833* 0.835* 0.891 0.890,0,,False
0.292 0.352 0.353 0.352 0.291 0.292,0,,False
0.910 0.858* 0.857* 0.858* 0.910 0.910,0,,False
0.301 0.372 0.373 0.372 0.300 0.301,0,,False
0.922 0.870* 0.871* 0.870* 0.923 0.922,0,,False
0.304 0.387 0.387 0.388 0.303 0.304,0,,False
Sum Max Max Max Sum Sum,0,,False
# Postings # Maxima # Maxima > avg # Postings # Maxima # Maxima > avg,0,,False
0.812 0.780* 0.786* 0.778* 0.814 0.822,0,,False
0.287 0.309 0.305 0.310 0.285 0.280,0,,False
0.840 0.777* 0.782* 0.776* 0.841 0.846,0,,False
0.253 0.294 0.291 0.294 0.252 0.249,0,,False
0.857 0.782* 0.785* 0.781* 0.858 0.861,0,,False
0.249 0.301 0.299 0.302 0.247 0.245,0,,False
0.870 0.793* 0.797* 0.792* 0.871 0.874,0,,False
0.249 0.308 0.306 0.309 0.248 0.246,0,,False
Table 3: Pearson correlations and RMSE values (in seconds) on the test query set of the best single predictor features for different query lengths and retrieval strategies. Significantly different Pearson correlations from Sum # Postings are denoted *.,0,,False
# Feat.,0,,False
Sum # Post. 1 Combination 42,0,,False
2,0,,False
r,0,,False
RMSE,0,,False
0.920 0.274 0.885* 0.323,0,,False
Query Length,1,Query,True
3,0,,False
4,0,,False
r,0,,False
RMSE,0,,False
r,0,,False
RMSE,0,,False
Full,0,,False
0.945 0.261 0.957 0.258,0,,False
0.926* 0.301 0.942* 0.299,0,,False
5,0,,False
r,0,,False
RMSE,0,,False
0.963 0.256 0.949 0.299,0,,False
Sum # Post. 1 Combination 42,0,,False
0.871 0.279 0.891 0.292 0.910 0.301 0.922 0.304 0.841* 0.306 0.875 0.311 0.892 0.329 0.902 0.339,0,,False
Sum # Post. 1,0,,False
0.812 0.287 0.840 0.253 0.857 0.249 0.870 0.249,0,,False
Combination 42 0.912* 0.200 0.922* 0.181 0.921* 0.188 0.928* 0.189,0,,False
Table 4: Pearson correlations and RMSE values (in seconds) on the test set queries when using all prediction features. Significantly different Pearson correlations from Sum # Postings are denoted *.,0,,False
7. APPLYING QUERY EFFICIENCY PREDICTION TO QUERY SCHEDULING,1,AP,True
"While in general the main retrieval efficiency measure is the average time required to process the queries (average response time), when a stream of queries is received by a search engine, it might not be possible to start processing a new query as soon as it arrives. Instead, when the system is busy processing a query, subsequent queries are queued [7]. Therefore, the actual time delay experienced by a user while waiting for search results (completion time) is given by the execution time (response time) of the query, plus the time the query spent waiting to be processed (waiting time).",1,ad,True
"Classically, queued queries have been processed in a FIFO manner (i.e. first-come first-served) [7]. However, this only results in minimising queueing time if each query has an equal response time [20]. Instead, we propose that queues of queries can be scheduled to execute out of arrival order, by deploying specific scheduling algorithms [20]. In this way, for instance, quick queries may be scheduled between longer queries, to reduce the mean time delay experienced by the user population of the search engine.",1,ad,True
"As mentioned in Section 2, an oft-deployed approach to increase query throughput and reduce the average comple-",0,,False
"tion time is to replicate the number of query servers available for a given index shard. Hence, a new query arriving at the broker is sent to a query server that is idle, or least loaded. However, as the number of CPU cores in each query server is finite, it is natural that queries are queued until the query server is able to process them. In this manner, we propose two possible architectures for such a replicated retrieval system, as illustrated in Figure 6 for a single index shard. In the broker queue architecture, newly arrived queries are queued by the broker, before routing to the next available query server. In contrast, in the queue per server architecture, each new query is routed directly to a query server, which queues that query until it can be processed. In both architectures, there are potentials to improve the overall efficiency by the appropriate online scheduling of queries.",1,ad,True
"For instance, in the broker queue architecture, the queue can be sorted to balance throughput. For queue per server, a query can be sent to the query server with the lowest loading, for instance by measuring the number of queries it has queued to process. However, as shown in Section 5, different queries can take different amounts of time to complete, dependent on the nature of the pruning experienced by the query. As a result, a newly arrived query can be scheduled onto a query server that already has a queue of",1,ad,True
627,0,,False
(a) Broker queue,0,,False
(b) Queue per server,0,,False
Figure 6: Architectures for replicated query servers.,0,,False
"expensive queries, rather than another server which has a queue of inexpensive queries, resulting in poor load balancing across query servers. Instead, in this section, we show how query efficiency predictors can be used to improve the online scheduling of queries to distribute load across query servers, and result in improved mean completion time.",1,ad,True
"In the following we test different methods of online scheduling of queries across replicated query servers, both with a single broker queue and with a queue per server. For the former, we consider three scheduling methods [20]: First Come First Served (FCFS): Incoming queries are kept sorted in arrival order, and as soon as a server is idle, it starts processing the first query in the queue [7]. FCFS does not need any information about the execution time of a query, and hence forms our baseline. Actual Shortest Job First (ASJF): Incoming queries are kept sorted in increasing order of expected service time, and scheduled to the servers in that order. ASJF assumes knowledge of the actual execution time a query will take, and hence represents scheduling with perfect knowledge, forming an oracle. ASJF is the optimal schedule to reduce the mean queueing time experiences by each query [20]. Predicted Shortest Job First (PSJF): As ASJF, but uses predicted execution times provided by our framework from Section 6 instead of actual times.",1,ad,True
"When the queue per server architecture is used, an incoming query is dispatched by the broker to a server as soon as it arrives, and then queued by that server until retrieval can commence. In this scenario, we test three methods for dispatching queries to server: Queue Length (QL): Queries are scheduled onto the query server with the shortest queue length. This represents our baseline. Actual Execution (AE): Queries are scheduled onto the query server with the smallest queue duration time, assuming that the actual execution times of the queued queries are known a-priori. This represents scheduling with perfect knowledge, forming an oracle. Predicted Execution (PE): Queries are scheduled onto the query server with the smallest queue duration time, using predicted execution times provided by our framework from Section 6.",0,,False
"Comparing the two architectures, there are likely advantages in deploying the queue per server architecture, as this does not require the broker to know the predicted response time of a query, which uses statistics likely to be stored with the index. However, scheduling quality might be degraded by the use of multiple queues [25].",1,ad,True
7.1 Simulation Experimental Setup,0,,False
"In the following, we perform simulation experiments to address the following research questions: 3. Can scheduling improve the average completion time of queries in a replicated query servers setting? 4. Can query efficiency prediction improve over Sum # Postings when scheduling queries for Wand? 5. Which replicated retrieval system architecture, broker queue (Section 7.2) or queue per server (Section 7.3), produces lower average completion times?",1,ad,True
"We devise an experiment that simulates the execution of query processing across multiple query servers, using the actual query arrival times of the 8,278 test queries from the MSN query log for various pruning strategies. This query set includes the original test set of 5,000 multi-term queries used in previous section, as well as single term queries from the same time period (approximately the 2nd 2.5 hours of May 1st 2006). The arrival rate of new queries varies between 20 and 100 per minute.",0,,False
"Predicted and actual query response times are as obtained from the experiments in Section 6 - i.e. for Full and MaxScore, we use the Sum # postings, while, for Wand, to show the benefit of our efficiency prediction framework, we compare Sum # postings and the 42 feature regression model. Hence, in the following experiments, the suffix (1) denotes the Sum # postings predictor, while (42) denotes the 42 feature regression model. For single term queries, no pruning is possible, and hence we use # postings to predict the response time of all retrieval strategies.",0,,False
"Simulation has previously been shown to accurately model distributed and replicated search engine architectures [7]. Our simulation experiments do not model the cost of computing an efficiency prediction. Indeed, as all features for each query term are in memory, the floating point operations to compute the predicted response time require very few CPU cycles. We also fix the number of cores per server to 1, such that contention for memory bandwidth within query servers need not be modelled. However, the number of replicated query servers is varied in the range 1..4.",0,,False
"Finally, following scheduling practises [20], we measure the scheduling success by comparing average wait times (AWTs) and average completion times (ACTs), as measured from the queries' arrival times.",1,WT,True
7.2 Results: Broker Queue,0,,False
"Table 5 reports the ACTs and AWTs in seconds, for different scheduling strategies, pruning strategies and number of servers in the broker queue architecture. The optimal results are obtained when every query is served as soon as it arrives, i.e. they represent the average response times, with no waiting time. Other results are reported for other scheduling algorithms. In addition to executing queries in their arrival order (FCFS), three variants of shortest job first are deployed: ASJF represents the best case scheduling, when the broker's queue is sorted by the known response time of each query; in PSJF(1), queries are scheduled by their total num-",1,WT,True
628,0,,False
Scheduling Algorithm,0,,False
Optimal,0,,False
FCFS ASJF PSJF(1) PSJF(42),0,,False
FCFS ASJF PSJF(1) PSJF(42),0,,False
FCFS ASJF PSJF(1) PSJF(42),0,,False
FCFS ASJF PSJF(1) PSJF(42),0,,False
Full,0,,False
ACT AWT ACT AWT,1,WT,True
+ query servers,0,,False
0.691,0,,False
0,0,,False
0.573,0,,False
0,0,,False
1 query server,0,,False
309.514 308.822 119.603 119.030,0,,False
68.379 67.688 24.540 23.967,0,,False
71.460 70.769 26.596 26.023,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
2 query servers,0,,False
2.005 1.314 1.012 0.439,0,,False
1.224 0.533 0.822 0.249,0,,False
1.226 0.535 0.829 0.256,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
3 query servers,0,,False
0.821 0.130 0.641 0.068,0,,False
0.776 0.085 0.621 0.047,0,,False
0.777 0.086 0.621 0.048,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
4 query servers,0,,False
0.723 0.031 0.588 0.015,0,,False
0.713 0.022 0.585 0.012,0,,False
0.714 0.022 0.586 0.013,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
ACT,0,,False
0.401,0,,False
10.748 2.674 5.314 3.230,0,,False
0.524 0.488 0.516 0.492,0,,False
0.424 0.419 0.423 0.420,0,,False
0.406 0.405 0.406 0.405,0,,False
AWT,1,WT,True
0,0,,False
10.347 2.274 4.913 2.829,0,,False
0.123 0.087 0.115 0.091,0,,False
0.023 0.018 0.022 0.019,0,,False
0.005 0.004 0.005 0.004,0,,False
"Table 5: Average completion time (ACT) and average waiting time (AWT) for different scheduling strategies, pruning strategies and number of servers, for broker queue architecture.",1,WT,True
"ber of postings; in PSJF(42), queries are scheduled by their predicted response time using all 42 prediction features.",0,,False
"On analysing Table 5, we firstly note that, as expected, MaxScore and Wand improve over the efficiency of the exhaustive Full. Next, on analysing the scheduling strategies, we find that FCFS performs very poorly when applied to a single server. This is a well-known problem of FCFS [20]: a query requiring a long time to process will delay all subsequent queries that, even if they require a short time to process, must wait for the long query to complete. Nevertheless, AWTs are decreased when dynamic pruning strategies are used: for example, Wand gives a benefit of 97% to the average completion time of FCFS on a single server (309.514 to 10.748 seconds). Moreover, dynamic pruning also helps in reducing the average completion time with FCFS scheduling when multiple servers are used.",1,WT,True
"Next, we compare the scheduling FCFS and ASJF, and observe that in all cases, ASJF results in markedly reduced ACTs and AWTs. This in line with our expectations from the scheduling literature [20]. The margin of improvement decreases as more servers are added, as there is less contention for query servers, and hence scheduling has less effect. Indeed, the query load within this query set is adequately handled by four query servers, as the results are very close to the optimal completion time, i.e. no queries are queued and average waiting times are close to 0. Nevertheless, the overall reduced AWTs and ACTs exhibited by ASJF allow us to conclude that there is the potential for scheduling to improve the efficiency of both non-replicated and replicated retrieval settings.",1,WT,True
"Finally, we examine the use of predicted execution times instead of actual ones (i.e. PSJF). In particular, as expected, for Full and MaxScore, the performance of PSJF(1) is almost the same as ASJF scheduling. However, PSJF(1) ­ i.e. Sum # Postings ­ does not produce accurate estimations of response time for the considerably more efficient Wand. Indeed, using the learned model with all 42 prediction features Wand results in ACT and AWTs that are much closer to the best case ASJF performances ­ e.g., for Wand, PSJF(42) results in a 70% reduction in ACT for a single query server compared to FCFS (from 10.748 seconds to 3.230 seconds).",1,ad,True
Scheduling Algorithm,0,,False
Optimal,0,,False
QL AE PE(1) PE(42),0,,False
QL AE PE(1) PE(42),0,,False
QL AE PE(1) PE(42),0,,False
Full,0,,False
ACT AWT ACT AWT,1,WT,True
+ query servers,0,,False
0.691 0 0.573 0,0,,False
2 query servers,0,,False
2.186 1.495 1.150 0.577,0,,False
2.054 1.363 1.047 0.474,0,,False
2.055 1.363 1.058 0.485,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
3 query servers,0,,False
0.935 0.244 0.715 0.142,0,,False
0.845 0.158 0.654 0.081,0,,False
0.853 0.161 0.656 0.083,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
4 query servers,0,,False
0.774 0.082 0.622 0.046,0,,False
0.733 0.042 0.594 0.021,0,,False
0.734 0.043 0.596 0.022,0,,False
-,0,,False
-,0,,False
-,0,,False
-,0,,False
ACT,0,,False
0.401,0,,False
0.593 0.540 0.593 0.551,0,,False
0.461 0.430 0.458 0.433,0,,False
0.422 0.408 0.419 0.409,0,,False
AWT,1,WT,True
0,0,,False
0.192 0.139 0.192 0.150,0,,False
0.060 0.029 0.057 0.032,0,,False
0.021 0.007 0.018 0.008,0,,False
"Table 6: Average completion time (ACT) and average waiting time (AWT) for different scheduling strategies, pruning strategies and number of servers, for queue per server architecture.",1,WT,True
"Hence, these results attest the usefulness of the proposed query efficiency prediction framework, and its benefits for the online scheduling of replicated query servers.",0,,False
7.3 Results: Queue per Server,0,,False
"We now study scheduling in the queue per server architecture. In particular, Table 6 reports the ACTs and AWTs in this architecture6. Three different scheduling methods are tested for measuring the outstanding queue for a query server: Queue Length (QL) ­ baseline, Actual Execution (AE) ­ best-case scheduling ­ and Predicted Execution (PE), which uses predicted response times from the query efficiency prediction framework. Two variants of PE are employed, one using total number of postings alone (1) and one using all 42 prediction features (42). A particular advantage of PE in the queue per server architecture is that the broker does not require the predicted response time of a query, but instead only the predicted response times of the queries already queued on that server.",1,WT,True
"From Table 6 we draw several observations. Firstly, choosing the query server for the next query using QL is worse than AE, across different numbers of servers. Moreover, PE produces results that are only slightly worse than the bestcase AE, and in all cases better than QL. Indeed, with more than three servers, AWTs reduce towards 0 across all pruning strategies. As expected, the PE(1) results are good for Full and MaxScore, however for Wand, PE(42) results in ACTs and AWTs that are much closer to AE than PE(1). Indeed, for two query servers, PE(42) results in a 22% reduction in AWT for Wand compared to QL (from 0.192 seconds to 0.150 seconds), and a 7% reduction in ACT (0.593 to 0.551 seconds). Once again, this shows the accuracy of the query efficiency framework at encapsulating Wand's pruning behaviour.",1,WT,True
"Lastly, we compare Tables 5 & 6 to address our final research question on the two replication architectures. In general, response times are slightly lower using the broker queue architecture. For instance, the ACT of Wand with three query servers using PSJF(42) is 0.420, while PE(42) is slightly higher at 0.433. This is explainable in that the bro-",1,ad,True
"6We omit the results for the single server scenario, as these results are equivalent to FCFS in Table 5.",0,,False
629,0,,False
"ker queue can be appropriately sorted by expected execution length, while in queue per server, the scheduling of queries is less refined [25]. However, we recognise that queue per server does not require the broker to be able to predict execution times. This is likely beneficial for fully distributed retrieval settings, when the index is sharded across multiple query servers and multiple servers serving each shard, where it is unlikely that the broker can know the predicted response times of all shards.",0,,False
"Overall, we conclude that the online scheduling of queries to query servers can improve the average wait and completion times of queries - indeed, PSJF improved over FCFS for the broker queue architectures, and PE improved over QL for the queue per server architecture. Moreover, such scheduling is made possible by our proposed novel framework for query efficiency prediction, particularly for the most efficient Wand dynamic pruning retrieval strategy.",1,ad,True
8. CONCLUSIONS,0,,False
"Dynamic pruning techniques can improve the efficiency of queries, but result in different queries taking different amounts of time. We empirically investigated the efficiency of different queries for in-memory inverted indices, and showed how and why the amount of pruning that could be applied for a query can vary. Next, we proposed a framework for predicting the efficiency of a query, which uses linear regression to learn a combination of aggregates of term statistics. Experiments for 10,000 queries retrieving from an in-memory index of the TREC ClueWeb09 collection (50 million documents) showed that our learned predictors encapsulating 42 features could successfully predict the response time of the state-of-the-art Wand dynamic pruning retrieval strategy.",1,TREC,True
"Moreover, we proposed the online scheduling of queries across replicated query servers, driven by predicted response times of queries. Two different scheduling architectures were proposed, differing in the location of the queueing. Simulation experiments showed not only the advantages of scheduling, but also the benefit of more accurate predicted response times within the scheduling algorithms.",1,ad,True
"We believe that there are many applications for the proposed query efficiency framework. For instance, we will investigate the application of query efficiency predictors for query routing across multi-shard indices. The efficiency predictors may also be used for controlling the efficiency/effectiveness tradeoff (e.g. achieved by diluting the top K safeness requirement or reducing the term upper bounds [5]).",1,ad,True
Acknowledgements,0,,False
Craig Macdonald and Iadh Ounis acknowledge the support of EC-funded project SMART (FP7-287583).,1,ad,True
9. REFERENCES,0,,False
"[1] G. Amati, C. Carpineto, and G. Romano. Query difficulty, robustness, and selective application of query expansion. In Proc. ECIR 2004, pp 127­137.",1,Query,True
"[2] V. N. Anh and A. Moffat. Pruned query evaluation using pre-computed impacts. In Proc. SIGIR 2006, pp 372-379.",0,,False
"[3] R. Baeza-Yates, A. Gionis, F. P. Junqueira, V. Murdock, V. Plachouras, and F. Silvestri. Design trade-offs for search engine caching. ACM Trans. on Web, 2:20:1­20:28, 2008.",1,ad,True
"[4] R. Blanco. Index compression for information retrieval systems. PhD thesis, University of A Coruna, 2008.",0,,False
"[5] A. Z. Broder, D. Carmel, M. Herscovici, A. Soffer, and J. Zien. Efficient query evaluation using a two-level retrieval process. In Proc. CIKM 2003, pp 426­434.",0,,False
"[6] J. D. Brutlag, H. Hutchinson, and M. Stone. User preference and search engine latency. In Proc. ASA Joint Statistical Meetings 2008.",0,,False
"[7] F. Cacheda, V. Plachouras, and I. Ounis. Performance Analysis of Distributed Architectures to Index One Terabyte of Text. In Proc. ECIR 2004, pp 394­408.",1,Terabyte,True
"[8] J. M. Chambers and T. J. Hastie. Statistical Models. Wadsworth & Brooks, 1992.",1,ad,True
"[9] N. Craswell, R. Jones, G. Dupret, and E.Viegas, editors. Proc. Web Search Click Data Workshop at WSDM 2009.",0,,False
"[10] W. B. Croft, D. Metzler, and T. Strohman. Search Engines ­ Information Retrieval in Practice. Addison-Wesley, 2009.",0,,False
"[11] S. Cronen-Townsend, Y. Zhou, and W. B. Croft. Predicting query performance. In Proc. SIGIR 2002, pp 299­306.",0,,False
[12] J. Dean. Challenges in building large-scale information retrieval systems: invited talk. In Proc. WSDM 2009.,0,,False
"[13] P. Elias. Universal codeword sets and representations of the integers. Transactions on Information Theory, 21(2):194­203, 1975.",0,,False
"[14] R. Fagin, A. Lotem, and M. Naor. Optimal aggregation algorithms for middleware. J. of Computer & System Sciences, 66(4):614­656, 2003.",0,,False
"[15] M. Fontoura, V. Josifovski, J. Liu, S. Venkatesan, X. Zhu, and J. Zien. Evaluation strategies for top-k queries over memory-resident inverted indexes. Proc. VLDB Endowment 2011, 4(12):1213­1224.",0,,False
"[16] Q. Gan and T. Suel. Improved techniques for result caching in web search engines. In Proc. WWW 2009, pp 431­440.",0,,False
"[17] C. Hauff. Predicting the Effectiveness of Queries and Retrieval Systems. PhD thesis, Univ. of Twente, 2010.",0,,False
"[18] B. He and I. Ounis. Inferring query performance using pre-retrieval predictors. In Proc. SPIRE 2004, pp 43­54.",0,,False
"[19] K. Kwok, L. Grunfeld, H. Sun, P. Deng, and N. Dinstl. TREC 2004 robust track experiments using PIRCS. In Proc. TREC 2004, pp 191­200.",1,TREC,True
"[20] J. Y-T. Leung, editor. Handbook of Scheduling, Chapman & Hall, 2004.",0,,False
"[21] S. Luo and J. Callan. Using sampled data and regression to merge search engine results. In Proc. SIGIR 2002, pp 19­26.",0,,False
"[22] C. Macdonald, I. Ounis, and N. Tonellotto. Upper bound approximations for dynamic pruning. ACM Trans. on Information Systems, 29(4), 2011.",0,,False
"[23] A. Moffat, W. Webber, J. Zobel, and R. Baeza-Yates. A pipelined architecture for distributed text query evaluation. Information Retrieval, 10(3):205­231, 2007.",0,,False
"[24] A. Moffat and J. Zobel. Self-indexing inverted files for fast text retrieval. ACM Trans. on Information Systems, 14(4):349­379, 1996.",0,,False
"[25] P. Morse. Queues, Inventories and Maintenance: The Analysis of Operational Systems with Variable Demand and Supply. Dover, 2004.",0,,False
"[26] I. Ounis, G. Amati, V. Plachouras, B. He, C. Macdonald, and C. Lioma. Terrier: A high performance and scalable information retrieval platform. In Proc. OSIR Workshop 2006, pp 18­25.",0,,False
"[27] R. Ozcan, I. S. Altingovde, and O. Ulusoy. Cost-aware strategies for query result caching in web search engines. ACM Trans. on Web, 5:9:1­9:25, 2011.",0,,False
"[28] M. Persin. Document filtering for fast ranking. In Proc. SIGIR 1994, pp 339-348.",0,,False
"[29] N. Tonellotto, C. Macdonald, and I. Ounis. Query efficiency prediction for dynamic pruning. In Proc. LSDS-IR 2011 at CIKM 2011.",1,Query,True
"[30] H. Turtle and J. Flood. Query evaluation: strategies and optimizations. Information Processing and Management, 31(6):831­850, 1995.",1,Query,True
"[31] L. Wang, J. Lin, and D. Metzler. Learning to efficiently rank. In Proc. SIGIR 2010, pp 138­145.",0,,False
630,0,,False
,0,,False
Diversity by Proportionality: An Election-based Approach to Search Result Diversification,0,,False
Van Dang and W. Bruce Croft,0,,False
"Center for Intelligent Information Retrieval Department of Computer Science University of Massachusetts Amherst, MA 01003",0,,False
"{vdang, croft}@cs.umass.edu",0,,False
ABSTRACT,0,,False
