sentence,label,data,regex
"The proposed component dropout technique is similar to the field-level dropout approach, recently proposed by Zamani et al. [53] to prevent over-dependence on high-precision fields (e.g., clicked queries) in neural ranking models for semi-structured documents. The presented technique not also avoids overfitting on a weak supervision signal, but also allows us to use multiple weak signals as described earlier in this section.",0,,False
4.3 Weak Supervision Signals,0,,False
"To train a generalized model, a natural decision would be to select weak labelers based on different intuitions, assumptions, and consumed information. This enables the neural model to observe complementary information in order to improve its generalization. Hence, we select a clarity-based approach, a score-based approach, and a combining approach (see Section 2.1 for more information about these categories) as the weak supervisors for our NeuralQPP model. The chosen weak labelers are described below:",0,,False
Clarity. Clarity [11] is one of the early methods for query perfor-,0,,False
mance prediction that is based on the language modeling frame-,0,,False
"work [35]. In more detail, this method estimates the query perfor-",0,,False
mance as follows:,0,,False
clarity(q;,0,,False
"C,",0,,False
M),0,,False
",",0,,False
w,0,,False
V,0,,False
p(w,0,,False
|Rq,0,,False
),0,,False
log,0,,False
p(w |Rq ) p(w | C),0,,False
(12),0,,False
"where V denotes the vocabulary set, Rq represents the query language model estimated using relevance models [23], and  C repre-",0,,False
sents the reference language model estimated using a maximum,0,,False
109,0,,False
Session 1C: Prediction,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
"likelihood estimation over the whole collection. Intuitively, this model measures the coherence of term distributions in the top retrieved documents with respect to the collection. The term distribution analyzer component (see Figure 1b) is expected to learn such a measurement. To generate this weak label, we set the number of retrieved documents to 200.",0,,False
"Normalized Query Commitment (NQC). NQC [44] measures the query performance by computing the normalized standard deviation of the retrieval scores assigned to the top retrieved documents, as follows:",1,Query,True
"N QC(q; C, M) ,",0,,False
1 n,0,,False
"D Mn (q;C) (score(q, D) - µ^)2",0,,False
"score(q, C)",0,,False
(13),0,,False
where,0,,False
n M,0,,False
(q;,0,,False
C,0,,False
),0,,False
is,0,,False
the,0,,False
result,0,,False
list,0,,False
containing,0,,False
the,0,,False
top,0,,False
n,0,,False
retrieved,0,,False
documents in response to the query q. µ^ denotes the mean retrieval,0,,False
scores,0,,False
in,0,,False
n M,0,,False
(q;,0,,False
C).,0,,False
The,0,,False
intuition,0,,False
behind,0,,False
this,0,,False
model,0,,False
is,0,,False
that,0,,False
query,0,,False
drift can potentially be estimated by measuring the diversity of,0,,False
the retrieval scores. The retrieval scores analyzer component (see,0,,False
Figure 1a) also gives us such a measurement. To generate this weak,0,,False
"label, the number of retrieved documents is again set to 200.",0,,False
Utility Estimation Framework (UEF). UEF [42] is a theoretical,0,,False
framework by Shtok et al. based on statistical decision theory. UEF,0,,False
estimates the utility that each retrieved document provides w.r.t.,0,,False
"the initiated query, as follows:",0,,False
"U EF (q; C, M)",0,,False
sim( M n,0,,False
(q;,0,,False
C,0,,False
"),",0,,False
n M,0,,False
(Rq,0,,False
;,0,,False
n M,0,,False
(q;,0,,False
C))),0,,False
Pr(Rq |Iq ),0,,False
(14),0,,False
where,0,,False
n M,0,,False
(Rq,0,,False
;,0,,False
n M,0,,False
(q;,0,,False
C,0,,False
)),0,,False
is,0,,False
the,0,,False
original,0,,False
result,0,,False
list,0,,False
re-ranked,0,,False
by,0,,False
the,0,,False
relevance model's estimation of the query language model (Rq ). The,0,,False
function 'sim' computes the similarity between two rank lists. We,0,,False
"used Pearson's  coefficient as a ranking similarity measurement,",0,,False
as is the standard for QPP comparisons. To estimate the represen-,0,,False
"tativeness probability Pr(Rq |Iq ), we used Zhou and Croft's WIG approach [57] for the unigram language model2. It is computed as",1,WIG,True
follows:,0,,False
Pr,0,,False
W IG,0,,False
(Rq,0,,False
|Iq,0,,False
),0,,False
11 |q| n,0,,False
"(score(q, D) - score(q, C))",0,,False
D Mn (q;C),0,,False
(15),0,,False
"Note that the original UEF approach uses multiple samples to produce a relevance model, although, we used a single sampling to produce this weak label. To obtain this weak label, n is set to 100.",0,,False
5 EXPERIMENTS,0,,False
"In this section, we study the effectiveness of the proposed method experimentally. We first introduce our datasets and then explain how our model is evaluated. We then describe our experimental setup in detail for further reproducibility. We finally discuss our empirical results.",0,,False
5.1 Data,0,,False
Collections. We evaluate our models using four TREC collections: The first two collections (AP and Robust) consist of thousands of news articles and are considered homogeneous collections. AP,1,TREC,True
"2The original WIG approach is based on the term dependence model [28]. This bagof-words variant is used as our third weak signal, and has been shown to be highly effective [5].",1,WIG,True
"and Robust were previously used in the TREC 1-3 Ad-Hoc Tracks and the TREC 2004 Robust Track, respectively. The second two collections (GOV2 and ClueWeb) are large-scale web collections containing heterogeneous documents. GOV2 consists of the "".gov"" domain web pages, crawled in 2004. ClueWeb (i.e., ClueWeb09Category B) is a common web crawl collection that only contains English web pages. GOV2 and ClueWeb were previously used in TREC 2004-2006 Terabyte Track and TREC 2009-2012 Web Track, respectively. The statistics of these collections as well as the corresponding TREC topics are reported in Table 1. We use only the topic titles as queries.",1,Robust,True
We cleaned the ClueWeb collection by filtering out the spam documents. The spam filtering phase was done using the Waterloo spam scorer3 [8] with the threshold of 60%. Stopwords were removed from all collections and no stemming was performed.,1,ClueWeb,True
"Training Queries. Similar to prior work on weak supervision for IR [16, 50], we computed all of the weak supervision signals (see Section 4.3) using several million unique queries obtained from the publicly available AOL query logs [32]. This dataset contains a sample of web search queries submitted to the AOL search engine within a three-month period from March 1, 2006 to May 31, 2006. We only used the query strings, and no session and click information was obtained from the query logs. We filtered out the navigational queries containing URL substrings, i.e., ""http"", ""www."", "".com"", "".net"", "".org"", "".edu"". All non-alphanumeric characters were removed from the queries. As a sanity check, we made sure that no queries from the training set appear in our evaluation query sets. Applying all of these constraints leads to over 6 million unique queries as our training query set.",1,ad,True
5.2 Evaluation,0,,False
"Following prior work on query performance prediction [11, 14, 40, 42, 44, 57], we evaluate our models by computing the correlation between the predicted performance and the actual average precision for the top 1000 documents retrieved per query (AP@1000). In our main experiment, we also report the correlation with the true NDCG values [20] for the top 20 documents. Note that NDCG@20 is a preferred evaluation metric for the ClueWeb collection due to the shallow pooling performed during relevance assessments [6, 25]. We predict the performance of the query likelihood model [35] with Dirichlet prior smoothing (µ , 1500) [55] implemented in the Galago4 search engine [10].",1,AP,True
We use the standard measures from previous research to compute the correlation between predictions and actual performance. Pearson's  coefficient as a linear correlation metric and Kendall's  coefficient as a ranking-based correlation metric are used. Statistically significant results are reported for two confidence intervals: 95% (p_value < 0.05) and 99% (p_value < 0.01).,0,,False
"Following prior work [40, 43, 44], to evaluate our models as well as the baselines, we first generate 30 equal-size random splits for each collection. In each split, the first fold is used for hyperparameter optimization using grid search; the hyper-parameter setting that led to the highest Pearson's  correlation on predicting",0,,False
3 http://plg.uwaterloo.ca/~gvcormac/clueweb09spam/ 4 http://www.lemurproject.org/galago.php,0,,False
110,0,,False
Session 1C: Prediction,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
Table 1: Statistical properties of the four collections used.,0,,False
ID AP Robust GOV2 ClueWeb,1,AP,True
collection Associated Press 88-89 TREC Disks 4 & 5 minus CR 2004 crawl of .gov domain ClueWeb 09 - Category B,1,TREC,True
"queries (title only) TREC 1-3 Ad-Hoc Track, topics 51-200 TREC 2004 Robust Track, topics 301-450 & 601-700 TREC 2004-2006 Terabyte Track, topics 701-850 TREC 2009-2012 Web Track, topics 1-200",1,TREC,True
#docs 165k 528k 25m 50m,0,,False
avg doc length 287 254 648 1506,0,,False
"#qrels 15,838 17,412 26,917 18,771",0,,False
"the actual AP@1000 values was selected for evaluation on the second fold. This process was repeated for all 30 splits, and the average performance over the second folds are reported. This enables us to perform the paired t-test with Bonferroni correction to identify statistically significant differences between the performance of two QPP models (p_value < 0.05).",1,AP,True
5.3 Experimental Setup,0,,False
"We implemented and trained our models using TensorFlow5. The network parameters were optimized with the Adam optimizer [21] based on the back-propagation algorithm [41]. In our experiments, the learning rate was selected from [1e - 5, 5e - 5, 1e - 4, 5e - 4, 1e - 3, 5e -3] and the batch size was set to 128. Either two or three hidden layers were used for each sub-networks of the NeuralQPP framework. The layer sizes were selected from {100, 300, 500}. We select the parameter vector  (see Equation (7)) from {0.2, 0.4, 0.6, 0.8} and the dropout and the component dropout probabilities (see Equation (10)) from {0, 0.2, 0.4, 0.6, 0.8}. We initialized the embedding matrix E (see Equation (5)) by pre-trained GloVe [33] vectors trained on Wikipedia dump 2014 plus Gigawords 5.6 The embedding dimension was set to 100.",1,Wiki,True
5.4 Results and Discussions,0,,False
"In this section, we first evaluate our model against state-of-theart unsupervised QPP approaches. We then analyze each component of the designed neural network. We further study the influence of incorporating multiple weak supervision signals in the NeuralQPP model. In our final experiments, we explore how NeuralQPP performs in terms of predicting the performance of various retrieval models.",1,corpora,True
"Comparison with the Baselines. In the first set of experiments, we evaluate our models against popular and state-of-the-art query performance prediction baselines, including:",0,,False
· Clarity [11]: See Section 4.3 for the details of this model. · Query Feedback (QF): a high-performing QPP approach by Zhou,1,Query,True
"and Croft [57] that measures the intersection of the result lists obtained by the original query and an estimated query from the top retrieved documents. Intuitively, this approach looks at the retrieval engine as a noisy channel and estimates the quality of the channel by measuring the amount of corruption in the result lists. · Weighted Information Gain (WIG): a popular approach introduced by Zhou and Croft [57] that computes the information gain of the top retrieved documents compared to the collection.",1,WIG,True
5 http://tensorflow.org/ 6 https://nlp.stanford.edu/projects/glove/,0,,False
"WIG predicts the query performance by analyzing the mean retrieval score and the collection's score. · k : a simple yet effective QPP model that computes the standard deviation of the retrieval scores for the top k retrieved documents. This model has been explored by Pérez-Iglesias and Araujo [34]. · n(x%): another approach based on the standard deviation, proposed by Cummins et al. [14], that uses a dynamic number of documents per query. This approach computes the standard deviation of the top retrieved documents whose retrieval scores are at least x% of the one obtained by the highest ranked document. · Normalized Query Commitment (NQC) [44]: See Section 4.3 for the details of this model. · Score Magnitude and Variance (SMV): a more recent QPP approach by Tao and Wu [46] that considers not only the ""variance""7 over the retrieval scores, but also the score magnitude. · Robust Standard Deviation (RSD): a recent QPP method proposed by Roitman et al. [40] that computes multiple weighted standard deviations based on a bootstrapping approach. As suggested by the authors, we used WIG [57], as the sample weighting function. · CombSum: a simple aggregation approach applied on top of the predictions generated by all the above baselines. For this model, we first normalize the scores generated by each model. This is a linear combining approach. · Utility Estimation Framework (UEF) [42]: See Section 4.3 for the details of this model. The choice of representativeness probability in UEF is considered as a hyper-parameter and selected from {NQC, QF, WIG}.",1,WIG,True
"As described in Section 5.2, all of the hyper-parameters of the baselines were optimized in the same way as the proposed models. In particular, the number of top retrieved documents is a common hyper-parameter in all of them. We selected this hyper-parameter from {5, 10, 15, 20, 25, 50, 100, 300, 500, 1000}.",0,,False
"The results for the above baselines and the proposed NeuralQPP model with two training settings (pointwise and pairwise) are reported in Table 2. Note that neither the baselines nor the proposed approaches require labeled training data. To have a fair comparison, we do not compare against supervised baselines, such as [36, 39]. The first observation from Table 2 is that there is no clear winner among the baselines. From the baseline results, predicting the query performance on the web collections is generally a much harder task when compared to the newswire collections. This is mostly due to the collection size, the variety of topics it covers, and the amount of noise in the collection. Although previous work mostly focused on predicting the performance of queries in terms of average precision for a deep ranking cut-off, we also provide the results for",0,,False
"7SMV does not exactly compute the variance. Instead, its formulation is more similar to WIG [57].",1,ad,True
111,0,,False
Session 1C: Prediction,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
"Table 2: Performance of query performance prediction models on four collections, in terms of the Pearson's  and the Kendall's  correlations. The results are reported for estimating the performance of each query in terms of two target metrics (AP@1000 and NDCG@20). The highest value in each column is marked in bold, and the superscripts  /  denote statistically significant",1,AP,True
improvements compared to all baselines at 95% / 99% confidence intervals.,0,,False
Method,0,,False
Clarity QF WIG k n(x % ) NQC SMV RSD CombSum UEF NeuralQPP (Pointwise) NeuralQPP (Pairwise),1,WIG,True
AP P- K- 0.556 0.428 0.585 0.438 0.547 0.391 0.514 0.349 0.524 0.289 0.540 0.369 0.505 0.349 0.594 0.406 0.584 0.444 0.647 0.468,1,AP,True
Target Metric: AP@1000,1,AP,True
Robust,1,Robust,True
GOV2,0,,False
P- K- P- K-,0,,False
0.410 0.292 0.319 0.205,0,,False
0.418 0.274 0.494 0.324,0,,False
0.444 0.294 0.462 0.321,0,,False
0.438 0.271 0.341 0.292,0,,False
0.380 0.218 0.342 0.255,0,,False
0.445 0.283 0.424 0.321,0,,False
0.401 0.274 0.357 0.279,0,,False
0.455 0.352 0.444 0.276,0,,False
0.483 0.338 0.486 0.317,0,,False
0.565 0.364 0.502 0.315,0,,False
ClueWeb P- K- 0.046 0.068 0.273 0.130 0.238 0.202 0.323 0.183 0.188 0.139 0.308 0.139 0.326 0.156 0.193 0.096 0.313 0.151 0.341 0.195,1,ClueWeb,True
0.613 0.432 0.582 0.370 0.517 0.322 0.362 0.219,0,,False
0.697 0.483 0.611 0.408 0.540 0.357 0.367 0.229,0,,False
AP P- K- 0.437 0.293 0.442 0.296 0.427 0.287 0.428 0.260 0.428 0.210 0.464 0.290 0.438 0.266 0.459 0.315 0.470 0.318 0.435 0.302,1,AP,True
Target Metric: NDCG@20,0,,False
Robust,1,Robust,True
GOV2,0,,False
ClueWeb,1,ClueWeb,True
P- K- P- K- P- K-,0,,False
0.321 0.221 0.097 0.073 0.040 0.050,0,,False
0.379 0.263 0.322 0.208 0.205 0.084,0,,False
0.335 0.207 0.308 0.225 0.255 0.175,0,,False
0.365 0.240 0.252 0.223 0.300 0.127,0,,False
0.273 0.158 0.232 0.196 0.185 0.082,0,,False
0.390 0.255 0.257 0.203 0.270 0.102,0,,False
0.371 0.256 0.335 0.241 0.282 0.121,0,,False
0.394 0.286 0.339 0.203 0.199 0.095,0,,False
0.434 0.334 0.349 0.213 0.286 0.162,0,,False
0.501 0.332 0.311 0.188 0.300 0.159,0,,False
0.442 0.321 0.528 0.350 0.346 0.232 0.341 0.201,0,,False
0.492 0.336 0.539 0.343 0.371 0.239 0.352 0.218,0,,False
"an additional evaluation metric (NDCG@20) that computes the query performance for a shallow ranking cut-off. An interesting observation here is that estimating the query performance in terms of NDCG@20 is a harder task, since the predicted performance of various methods achieve a lower correlation with the actual NDCG@20 values in comparison with the AP@1000 values.",1,ad,True
"Our second observation from Table 2 is that the pairwise setting in the NeuralQPP model works much better than the pointwise setting. The reason might be related to the nature of the labels we use for training our models. In fact, weak supervision provides a set of noisy labels, and maximizing the likelihood of generating the labels by a neural model is not necessarily a proper choice; instead, optimizing a pairwise loss function gives more freedom to the model to obtain useful features to discriminate two queries. This enables the model to perform much better than the weak labels in almost all cases. A similar observation was made by Dehghani et al. [16] when training neural ranking models with weak supervision signals in the ad-hoc retrieval task.",1,ad,True
"Our third observation from the results reported in Table 2 is that NeuralQPP outperforms all the baselines, including the combining approaches, for most collections. The improvements achieved by the NeuralQPP model trained with a pairwise loss function are statistically significant in nearly all cases. This indicates the effectiveness of the proposed neural model and training for query performance prediction.",0,,False
"For the sake of space, we, hereafter, only focus on predicting AP@1000 for each query (which is also what previous work does [11, 22, 44, 57]). We also focus on the pairwise setting to train our model, which has superior performance.",1,AP,True
"Analysis of the NeuralQPP Components. As pointed out earlier, we propose three components to develop the NeuralQPP model",0,,False
"(see Section 3). In this set of experiments, we evaluate the performance of each of these components, individually. We also evaluate the effectiveness of the proposed component dropout technique to regularize the model with multiple components. In this experiment, we train our model with the pairwise setting and with all weak labels.",0,,False
"Table 3 reports the results for this experiment. According to the results, the performance achieved by each of the individual components exhibits high variance. For instance, the term distribution analyzer component achieved the highest performance on the AP collection, however, the performance achieved by the retrieval scores analyzer component on the ClueWeb collection are far higher than those achieved by the other two components. This shows that various components can capture different aspects required for achieving improved performance on different collections. Our results also validate that our model successfully makes use of the information captured by multiple components ­ employing all components together outperforms all individual components. Furthermore, the results indicate that the component dropout technique is effective in all cases and leads to improved performance. All of the improvements obtained by NeuralQPP with all three components and with the component dropout technique are statistically significant when compared to each individual component.",1,AP,True
"Analysis of the Weak Supervision Signals. In the next set of experiments, we empirically study how employing multiple weak supervision signals (see Section 4.3) affects the NeuralQPP performance. To achieve this aim, we use our model with all three components trained by each of the weak supervision signals, individually. The results obtained by these models are reported in the first section of Table 4. In the second section, we present the results for two simple models that consider all weak signals (see Section 4.1 for more detail). The first model, All-MV, aggregates",0,,False
112,0,,False
Session 1C: Prediction,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
"Table 3: Performance of the NeuralQPP's individual components as well as the Component Dropout technique in case of existing multiple components. The Pearson's  and the Kendall's  correlations are reported for the AP of the top 1000 documents per query. The highest value in each column is marked in bold, and the superscripts  denotes statistically significant",1,AP,True
improvements compared to all individual components at a 99% confidence interval.,0,,False
Component(s),0,,False
Retrieval score analyzer Term distribution analyzer Semantic Analyzer All without Component Dropout All with Component Dropout,0,,False
AP P- K-,1,AP,True
0.536 0.388,0,,False
0.541 0.447,0,,False
0.471 0.353 0.636 0.462 0.697 0.483,0,,False
Robust P- K-,1,Robust,True
0.442 0.289,0,,False
0.419 0.319,0,,False
0.485 0.307 0.571 0.367 0.611 0.408,0,,False
GOV2 P- K-,0,,False
0.351 0.280,0,,False
0.308 0.212,0,,False
0.378 0.210 0.485 0.308 0.540 0.357,0,,False
ClueWeb P- K- 0.346 0.188 0.056 0.073 0.090 0.084,1,ClueWeb,True
0.349 0.193 0.367 0.229,0,,False
"Table 4: Performance of NeuralQPP trained with different weak labels, in terms of correlation with the actual AP@1000 values. The highest value in each column is marked in bold, and the superscript  /  denote statistically significant improvements compared to all individual weak signals as well as both All-MV and All-Ind methods at 95% / 99% intervals.",1,AP,True
Weak,0,,False
AP,1,AP,True
Robust,1,Robust,True
GOV2,0,,False
ClueWeb,1,ClueWeb,True
Label P- K- P- K- P- K- P- K-,0,,False
Clarity 0.581 0.443 0.437 0.361 0.330 0.268 0.095 0.103,0,,False
NQC 0.572 0.369 0.461 0.312 0.439 0.336 0.353 0.184,0,,False
UEF 0.682 0.480 0.597 0.381 0.527 0.334 0.348 0.191,0,,False
All-MV 0.694 0.477 0.520 0.351 0.454 0.316 0.357 0.187,0,,False
All-Ind 0.591 0.454 0.447 0.362 0.384 0.316 0.116 0.128 All-CD 0.697 0.483 0.611 0.408 0.540 0.357 0.367 0.229,0,,False
"the outputs for all of the weak labelers. In fact, for each training pair, All-MV selects the label by majority voting over the output of all weak labelers. The second model, All-Ind, learns three separate NeuralQPP models, each by a single weak label, and then produces the final prediction by summing the output of these individually learned models. In the last section of the table, we report the results achieved by our model, All-CD (CD stands for component dropout).",0,,False
"We report the results of this experiment in Table 4. By looking at the results presented in both Tables 2 and 4, we can observe a clear correlation between the performance obtained by each method: Clarity, NQC, and UEF (see Table 2), and those achieved by NeuralQPP trained with each of these models as a weak signal (see Table 4), respectively. For example, NeuralQPP trained with the Clarity model as the weak signal performs well on the newswire collections, compared to the web collections. The Clarity method itself also behaves similarly. Table 4 also demonstrates that training with multiple weak signals leads to a higher generalization, and thus a more accurate performance predictor. These improvements are statistically significant on the Robust, GOV2, and ClueWeb collections.",1,ad,True
"Our results also demonstrate that the proposed approach for learning from multiple weak labelers is more effective than both AllMV and All-Ind. In particular, All-Ind has poor overall performance, because the models are learned individually and the scale of their",0,,False
Table 5: Performance of the NeuralQPP model for predicting the average precision of the top 1000 documents for popular retrieval models.,0,,False
Retr.,0,,False
AP,1,AP,True
Robust,1,Robust,True
GOV2,0,,False
ClueWeb,1,ClueWeb,True
Model P- K- P- K- P- K- P- K-,0,,False
QL 0.697 0.483 0.611 0.408 0.540 0.357 0.367 0.229,0,,False
TF-IDF 0.671 0.480 0.619 0.412 0.562 0.386 0.355 0.210,0,,False
BM25 0.718 0.503 0.624 0.412 0.483 0.322 0.310 0.197,0,,False
"outputs are not necessarily in the same scale.8 Therefore, one of the models may bias the final prediction. As mentioned in Section 4.1 both All-MV and All-Ind suffer from information loss provided by multiple weak labels.",0,,False
"Predicting the Performance of Various Retrieval Models. In the last set of experiments, we study the ability of NeuralQPP to predict the performance of various retrieval models. The results for evaluating the performance of three popular retrieval models: query likelihood (QL) [35], BM25, and TF-IDF. The results reported in Table 5 demonstrate that the NeuralQPP performs well in predicting the performance of all of these retrieval models.",0,,False
6 CONCLUSIONS,0,,False
"In this paper, we proposed NeuralQPP, a general neural framework for the fundamental task of query performance prediction in adhoc retrieval. We implemented NeuralQPP using three components. The first two components analyze the retrieval score distribution and the term distribution in the result list, respectively. The third component, called the semantic analyzer, learns an abstract representation from the content of the top ranked documents in a semantic space. Due to the lack of training data in various settings, we proposed model training with weak supervision, an unsupervised learning approach that obtains training labels from existing unsupervised performance predictors. We explored how to train our model with multiple weak labels, which also led to the development of a component dropout technique to prevent overfitting on any of the weak supervision signals. We evaluated our models using four standard TREC collections, including two newswire and two",1,adhoc,True
"8Normalizing the scores for each split improves the performance for All-Ind, however, it performs worse than All-MV. The reason is that All-Ind components are trained separately.",0,,False
113,0,,False
Session 1C: Prediction,1,Session,True
"SIGIR'18, July 8-12, 2018, Ann Arbor, MI, USA",0,,False
large-scale web collections. The experiments demonstrated signifi-,0,,False
"cant improvements over the baselines, in nearly every case. We also",0,,False
"studied the contributions from each component in NeuralQPP, the",0,,False
"effectiveness of employing multiple weak signals, and the positive",0,,False
effect of the component dropout technique on the performance,0,,False
prediction accuracy.,0,,False
Acknowledgements. This work was supported in part by the,0,,False
"Center for Intelligent Information Retrieval, in part by NSF grant",0,,False
"#IIS-1160894, in part by NSF grant #IIS-1419693, and in part by",0,,False
"ARC grant DP170102231. Any opinions, findings and conclusions",0,,False
or recommendations expressed in this material are those of the,0,,False
authors and do not necessarily reflect those of the sponsors. We,0,,False
thank Oren Kurland for insights on shallow evaluation limitations,0,,False
in QPPs.,0,,False
REFERENCES,0,,False
"[1] N. Asadi, D. Metzler, T. Elsayed, and J. Lin. 2011. Pseudo Test Collections for Learning Web Search Ranking Functions. In Proc. SIGIR. 1073­1082.",1,ad,True
[2] J. A. Aslam and V. Pavlu. 2007. Query Hardness Estimation Using Jensen-Shannon Divergence Among Multiple Scoring Functions. In Proc. ECIR. 198­209.,1,Query,True
"[3] L. Azzopardi, M. de Rijke, and K. Balog. 2007. Building Simulated Queries for Known-item Topics: An Analysis Using Six European Languages. In Proc. SIGIR. 455­462.",0,,False
"[4] J. G. C. de Souza, H. Zamani, M. Negri, M. Turchi, and D. Falavigna. 2015. Multitask Learning for Adaptive Quality Estimation of Automatically Transcribed Utterances. In Proc. NAACL. 714­724.",0,,False
[5] D. Carmel and E. Yom-Tov. 2010. Estimating the Query Difficulty for Information Retrieval (1st ed.). Morgan and Claypool Publishers.,1,Query,True
"[6] C. L. A. Clarke, N. Craswell, and E. M. Voorhees. 2012. Overview of the TREC 2012 Web Track. In Proc. TREC.",1,TREC,True
"[7] D. Cohen, J. Foley, H. Zamani, J. Allan, and W. B. Croft. 2018. Universal Approximation Functions for Fast Learning to Rank. In Proc. SIGIR. (to appear).",0,,False
"[8] G. V. Cormack, M. D. Smucker, and C. L. A. Clarke. 2011. Efficient and Effective Spam Filtering and Re-ranking for Large Web Datasets. Inf. Retr. 14, 5 (Oct. 2011).",0,,False
"[9] W. B. Croft and D. J. Harper. 1979. Using Probabilistic Models of Document Retrieval Without Relevance Information. J. Doc. 35, 4 (1979), 285­295.",0,,False
"[10] W. B. Croft, D. Metzler, and T. Strohman. 2009. Search Engines: Information Retrieval in Practice (1st ed.). Addison-Wesley Publishing Company.",0,,False
"[11] S. Cronen-Townsend, Y. Zhou, and W. B. Croft. 2002. Predicting Query Performance. In Proc. SIGIR. 299­306.",1,Query,True
"[12] S. Cronen-Townsend, Y. Zhou, and W. B. Croft. 2006. Precision Prediction Based on Ranked List Coherence. Inf. Retr. 9, 6 (Dec. 2006), 723­755.",0,,False
"[13] J. S. Culpepper, C. L. A. Clarke, and J. Lin. 2016. Dynamic Cutoff Prediction in Multi-Stage Retrieval Systems. In Proc. ADCS. 17­24.",0,,False
"[14] R. Cummins, J. Jose, and C. O'Riordan. 2011. Improved Query Performance Prediction Using Standard Deviation. In Proc. SIGIR. 1089­1090.",1,Query,True
"[15] M. Dehghani, A. Severyn, S. Rothe, and J. Kamps. 2017. Avoiding Your Teacher's Mistakes: Training Neural Networks with Controlled Weak Supervision. CoRR abs/1711.00313 (2017).",0,,False
"[16] M. Dehghani, H. Zamani, A. Severyn, J. Kamps, and W. B. Croft. 2017. Neural Ranking Models with Weak Supervision. In Proc. SIGIR. 65­74.",0,,False
[17] F. Diaz. 2007. Performance Prediction Using Spatial Autocorrelation. In Proc. SIGIR. 583­590.,0,,False
"[18] C. Hauff, D. Hiemstra, and F. de Jong. 2008. A Survey of Pre-retrieval Query Performance Predictors. In Proc. CIKM. 1419­1420.",1,Query,True
"[19] J. He, M. Larson, and M. de Rijke. 2008. Using Coherence-based Measures to Predict Query Difficulty. In Proc. ECIR. 689­694.",1,Query,True
"[20] K. Järvelin and J. Kekäläinen. 2002. Cumulated Gain-based Evaluation of IR Techniques. ACM Trans. Inf. Syst. 20, 4 (Oct. 2002), 422­446.",0,,False
[21] D. P. Kingma and J. Ba. 2015. Adam: A Method for Stochastic Optimization. In Proc. ICLR.,0,,False
"[22] O. Kurland, A. Shtok, D. Carmel, and S. Hummel. 2011. A Unified Framework for Post-retrieval Query-performance Prediction. In Proc. ICTIR. 15­26.",1,Query,True
[23] V. Lavrenko and W. B. Croft. 2001. Relevance Based Language Models. In Proc. SIGIR. 120­127.,0,,False
[24] H. Li. 2011. Learning to Rank for Information Retrieval and Natural Language Processing. Morgan & Claypool Publishers.,0,,False
"[25] X. Lu, A. Moffat, and J. S. Culpepper. 2016. The effect of pooling and evaluation depth on IR metrics. Inf. Retr. 19, 4 (2016), 416­445.",0,,False
"[26] C. Luo, Y. Zheng, J. Mao, Y. Liu, M. Zhang, and S. Ma. 2017. Training Deep Ranking Model with Weak Relevance Labels. In Proc. ADC. 205­216.",0,,False
"[27] J. Mackenzie, J. S. Culpepper, R. Blanco, M. Crane, C. L. A. Clarke, and J. Lin. 2018. Query Driven Algorithm Selection in Early Stage Retrieval.. In Proc. WSDM. 396­404.",1,Query,True
[28] D. Metzler and W. B. Croft. 2005. A Markov Random Field Model for Term Dependencies. In Proc. SIGIR. 472­479.,0,,False
"[29] T. Mikolov, I. Sutskever, K. Chen, G. S. Corrado, and J. Dean. 2013. Distributed Representations of Words and Phrases and their Compositionality. In Proc. NIPS. 3111­3119.",1,ad,True
[30] J. Mothe and L. Tanguy. 2004. Linguistic Features to Predict Query Difficulty. In Proc. SIGIR Workshop on predicting Query Difficulty - Methods and Applications.,1,Query,True
"[31] M. Negri, M. Turchi, J. G. C. de Souza, and D. Falavigna. 2014. Quality Estimation for Automatic Speech Recognition. In Proc. COLING. 1813­1823.",0,,False
"[32] G. Pass, A. Chowdhury, and C. Torgeson. 2006. A Picture of Search. In Proc. InfoScale.",0,,False
"[33] J. Pennington, R. Socher, and C. D. Manning. 2014. GloVe: Global Vectors for Word Representation. In Proc. EMNLP. 1532­1543.",0,,False
[34] J. Pérez-Iglesias and L. Araujo. 2010. Standard Deviation As a Query Hardness Estimator. In Proc. SPIRE. 207­212.,1,Query,True
[35] J. M. Ponte and W. B. Croft. 1998. A Language Modeling Approach to Information Retrieval. In Proc. SIGIR. 275­281.,0,,False
[36] F. Raiber and O. Kurland. 2014. Query-performance Prediction: Setting the Expectations Straight. In Proc. SIGIR. 13­22.,1,Query,True
[37] J. J. Rocchio. 1971. Relevance Feedback in Information Retrieval. In The SMART Retrieval System - Experiments in Automatic Document Processing. Prentice Hall.,0,,False
[38] H. Roitman. 2017. An Enhanced Approach to Query Performance Prediction Using Reference Lists. In Proc. SIGIR. 869­872.,1,Query,True
